# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Oct 12 17:22:43 2020
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effecitve Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
401.01,259701242,FP,04h57m51.95s,74.4664530,-53d49m04.61s,-53.8179480,25.2150000,0.037,0.037,0,-14.1050000,0.047,0.047,0,2458384.1755370,0.005710,0.005710,0,2.4861000,0.0005000,0.0005000,0,2.3040000,0.2940000,0.2940000,0,168.0099950,0.5213770,0.5213770,0,1.4094300,0.0884870,0.0884870,0,825.9929810,,,,1493.0000000,,,,8.2350000,0.006,0.006,0,64.4827000,0.0832000,0.0832000,0,5928.0000000,85.5999980,85.5999980,0,4.4800000,0.2500000,0.2500000,0,0.9900000,0.0300000,0.0300000,0,2019-01-16 19:24:30,2019-12-17 10:00:02
402.01,120896927,CP,02h27m28.29s,36.8678850,-27d38m10.02s,-27.6361170,-73.5900000,0.057,0.057,0,-211.6140000,0.082,0.082,0,2458411.4635010,0.002770,0.002770,0,4.7558330,0.0008560,0.0008560,0,2.5732880,0.3141310,0.3141310,0,406.1430970,36.7489320,36.7489320,0,1.8990790,0.7592230,0.7592230,0,,,,,,,,,8.3157000,0.006,0.006,0,44.8155000,0.0705500,0.0705500,0,5175.2001950,23.6172010,23.6172010,0,4.3765700,0.0668960,0.0668960,0,0.8876650,0.0807350,0.0807350,0,2019-01-16 19:24:30,2019-12-17 10:00:02
402.02,120896927,CP,02h27m28.29s,36.8678850,-27d38m10.02s,-27.6361170,-73.5900000,0.057,0.057,0,-211.6140000,0.082,0.082,0,2458414.5476070,0.002227,0.002227,0,17.2148000,,,0,2.0484770,0.4889760,0.4889760,0,609.4163820,61.6135670,61.6135670,0,2.2101210,2.5452520,2.5452520,0,38.3806610,,,,634.8159790,,,,8.3157000,0.006,0.006,0,44.8155000,0.0705500,0.0705500,0,5175.2001950,23.6172010,23.6172010,0,4.3765700,0.0668960,0.0668960,0,0.8876650,0.0807350,0.0807350,0,2019-01-31 17:54:46,2019-12-17 10:00:02
403.01,257567854,KP,03h31m16.33s,52.8180370,-23d49m11.25s,-23.8197920,1.7710000,0.071,0.071,0,-26.5160000,0.059,0.059,0,2458411.9016110,0.000546,0.000546,0,3.5328220,0.0001380,0.0001380,0,3.4431200,0.0469010,0.0469010,0,11283.6191410,137.8863830,137.8863830,0,13.4749050,0.1844940,0.1844940,0,837.7033690,,,,1372.1207280,,,,11.1850000,0.007,0.007,0,317.6520000,5.5425000,5.5425000,0,6153.0000000,,,0,4.3415200,,,0,1.2500000,,,0,2019-01-16 19:24:29,2019-12-17 10:00:02
404.01,166833457,KP,03h53m42.96s,58.4290110,-34d19m41.78s,-34.3282720,33.6270000,0.030,0.030,0,-12.4050000,0.038,0.038,0,2458413.1666260,0.000463,0.000463,0,2.9624820,0.0001030,0.0001030,0,1.9314250,0.0294950,0.0294950,0,28072.6308590,353.9316100,353.9316100,0,13.2808450,0.1424480,0.1424480,0,310.3560790,,,,1070.4953610,,,,12.3943000,0.006,0.006,0,281.7420000,1.6215000,1.6215000,0,5473.0000000,,,0,4.6084500,,,0,0.7400000,,,0,2019-01-16 19:24:29,2019-12-17 10:00:02
405.01,176984236,FP,06h47m38.28s,101.9094920,-66d19m41.94s,-66.3283170,-4.0000000,2.500,2.500,0,1.8000000,2.300,2.300,0,2458326.5456540,0.000690,0.000690,0,1.7561700,0.0000200,0.0000200,0,1.7840000,0.2390000,0.2390000,0,2693.7299800,1.4468700,1.4468700,0,,,,0,2540.9399410,,,,1977.0000000,,,,10.5683000,0.006,0.006,0,266.9000000,,,0,6249.0000000,338.7000120,338.7000120,0,4.2800000,2.0100000,2.0100000,0,,,,0,2019-01-16 19:24:29,2020-03-04 12:58:47
406.01,153065527,,03h17m03.03s,49.2626430,-42d14m38.94s,-42.2441490,41.6750000,0.055,0.055,0,-412.8270000,0.074,0.074,0,2458388.5683590,0.002362,0.002362,0,13.1738380,0.0012850,0.0012850,0,2.0448530,0.4656810,0.4656810,0,2117.0046390,191.7688290,191.7688290,0,1.4302840,0.7365140,0.7365140,0,1.9940740,,,,303.0784610,,,,11.2828000,0.007,0.007,0,31.0597000,0.0340500,0.0340500,0,3349.0000000,63.0000000,63.0000000,0,4.9413800,0.3952550,0.3952550,0,0.3090000,0.0520000,0.0520000,0,2019-01-16 19:24:29,2019-12-17 10:00:02
407.01,349518800,FP,07h24m50.81s,111.2117210,-62d05m32.75s,-62.0924310,-10.1420000,0.025,0.025,0,13.2410000,0.027,0.027,0,2458326.6610110,0.001660,0.001660,0,2.1655500,0.0000600,0.0000600,0,3.4710000,0.1470000,0.1470000,0,4453.6401370,1.6733300,1.6733300,0,13.8175000,1.4718800,1.4718800,0,2096.2521970,,,,1725.7608640,,,,12.7862000,0.006,0.006,0,959.4610000,11.8090000,11.8090000,0,5830.0000000,333.3999940,333.3999940,0,4.2600000,,,0,1.8800000,0.2000000,0.2000000,0,2019-01-16 19:24:29,2019-12-17 10:00:02
408.01,176778112,FP,03h11m18.66s,47.8277400,-35d37m41.04s,-35.6280680,-46.2960000,0.031,0.031,0,-1.5950000,0.039,0.039,0,2458411.5377200,0.001846,0.001846,0,1.3391290,0.0001680,0.0001680,0,1.7088880,0.1425570,0.1425570,0,957.9103390,76.9773790,76.9773790,0,5.1049520,5.8758690,5.8758690,0,1554.2414550,,,,1601.3983150,,,,9.6114000,0.006,0.006,0,109.9910000,0.3125000,0.3125000,0,5600.0000000,187.0000000,187.0000000,0,4.4374800,0.2692060,0.2692060,0,0.9961090,0.1185320,0.1185320,0,2019-01-16 19:24:29,2019-12-17 10:00:02
409.01,167754523,FP,06h56m43.6s,104.1816740,-60d41m16.63s,-60.6879540,3.1170000,0.044,0.044,0,-224.1850000,0.038,0.038,0,2458326.3146970,0.007030,0.007030,0,1.6999200,0.0001900,0.0001900,0,1.7880000,0.3310000,0.3310000,0,128.1820070,0.4833560,0.4833560,0,0.9431890,0.0639500,0.0639500,0,581.1190800,,,,1252.2355960,,,,9.1536000,0.006,0.006,0,53.3027000,0.0604000,0.0604000,0,4913.7998050,71.5000000,71.5000000,0,4.5400000,0.1600000,0.1600000,0,0.7600000,0.0200000,0.0200000,0,2019-01-16 19:24:29,2019-12-17 10:00:02
410.01,206466531,FP,03h47m15.6s,56.8150120,-52d59m06.75s,-52.9852070,-26.1940000,0.038,0.038,0,-12.7880000,0.045,0.045,0,2458384.6551510,0.002460,0.002460,0,1.4274800,0.0001100,0.0001100,0,1.8390000,0.1440000,0.1440000,0,492.9639890,0.5958710,0.5958710,0,3.6631000,0.2039500,0.2039500,0,1550.7399900,,,,1748.0000000,,,,10.0081000,0.006,0.006,0,223.1450000,1.1860000,1.1860000,0,6000.2001950,130.8000030,130.8000030,0,4.3600000,0.1100000,0.1100000,0,1.5000000,0.0700000,0.0700000,0,2019-01-16 19:24:29,2020-03-04 12:58:47
411.01,100990000,,03h39m16.69s,54.8195380,-42d45m46.9s,-42.7630280,-51.6640000,0.044,0.044,0,-110.6270000,0.062,0.062,0,2458386.1920170,0.002175,0.002175,0,9.5715760,0.0007210,0.0007210,0,3.6415790,0.3127740,0.3127740,0,391.7379150,27.2127820,27.2127820,0,2.3181200,0.7763670,0.7763670,0,146.3910520,,,,887.1527100,,,,7.7570000,0.006,0.006,0,62.7792000,0.1158500,0.1158500,0,6101.0000000,193.0000000,193.0000000,0,4.3877400,0.2620540,0.2620540,0,1.1352900,0.1259650,0.1259650,0,2019-01-16 19:24:29,2019-12-17 10:00:02
411.02,100990000,,03h39m16.69s,54.8195380,-42d45m46.9s,-42.7630280,-51.6640000,0.044,0.044,0,-110.6270000,0.062,0.062,0,2458385.7307130,0.004150,0.004150,0,4.0400510,0.0006330,0.0006330,0,3.2285160,0.3163520,0.3163520,0,166.3907930,16.1055070,16.1055070,0,1.5669350,0.5454920,0.5454920,0,591.5310670,,,,1257.8073730,,,,7.7570000,0.006,0.006,0,62.7792000,0.1158500,0.1158500,0,6101.0000000,193.0000000,193.0000000,0,4.3877400,0.2620540,0.2620540,0,1.1352900,0.1259650,0.1259650,0,2019-02-08 18:54:05,2019-12-17 10:00:02
412.01,7624182,FP,04h17m14.76s,64.3114880,-38d50m39.02s,-38.8441710,11.4500000,0.057,0.057,0,-0.5400000,0.076,0.076,0,2458411.8157960,0.000660,0.000660,0,1.1084670,0.0000520,0.0000520,0,1.0993090,0.1392810,0.1392810,0,859.9584960,34.5535660,34.5535660,0,9.4700890,2.9138270,2.9138270,0,64539.9179690,,,,4065.1525880,,,,8.7929000,0.006,0.006,0,460.7280000,7.0590000,7.0590000,0,8666.0000000,229.0000000,229.0000000,0,3.8008300,0.4683080,0.4683080,0,3.0684600,0.6593860,0.6593860,0,2019-01-16 19:24:29,2020-03-04 12:58:47
413.01,170634116,KP,04h25m29.02s,66.3709020,-30d36m01.57s,-30.6004360,-0.3690000,0.047,0.047,0,2.6230000,0.060,0.060,0,2458412.8923340,0.000216,0.000216,0,3.6623550,0.0000280,0.0000280,0,3.7585130,0.0129330,0.0129330,0,12394.9091800,50.3299940,50.3299940,0,17.8023780,0.0528990,0.0528990,0,1482.4757080,,,,1582.5834960,,,,9.6757000,0.007,0.007,0,246.6900000,1.8070000,1.8070000,0,6600.0000000,,,0,4.2089200,,,0,1.5300000,,,0,2019-01-16 19:24:29,2019-12-17 10:00:02
414.01,325680697,FP,02h27m24.86s,36.8535850,-12d02m20.15s,-12.0389300,48.1630000,0.066,0.066,0,3.0150000,0.062,0.062,0,2458411.5179440,0.000337,0.000337,0,1.8248480,0.0000400,0.0000400,0,1.9673600,0.0294170,0.0294170,0,5926.4550780,56.5193020,56.5193020,0,16.7071690,5.2550940,5.2550940,0,5740.8930660,,,,2220.0595700,,,,9.1577900,0.006,0.006,0,115.1240000,0.5345000,0.5345000,0,5773.7402340,76.0000000,76.0000000,0,3.5100000,0.1200000,0.1200000,0,1.2918500,0.1313130,0.1313130,0,2019-01-16 19:24:28,2019-12-17 10:00:02
415.01,152476657,KP,04h10m27.86s,62.6160810,-45d53m53.67s,-45.8982430,2.3790000,0.035,0.035,0,-6.5110000,0.045,0.045,0,2458411.7290040,0.000673,0.000673,0,3.6111750,0.0000770,0.0000770,0,3.5183940,0.0457510,0.0457510,0,5593.6191410,80.0235750,80.0235750,0,14.9589860,0.1664340,0.1664340,0,2048.3625490,,,,1715.8189700,,,,10.5831000,0.006,0.006,0,381.1740000,3.2035000,3.2035000,0,6450.0000000,,,0,4.0377600,,,0,1.8700000,,,0,2019-01-16 19:24:28,2019-12-17 10:00:02
416.01,49899799,FP,03h15m25.05s,48.8543930,-02d10m31.13s,-2.1753140,29.7570000,0.089,0.089,0,-6.8590000,0.080,0.080,0,2458413.1954350,0.000330,0.000330,0,7.0115200,0.0001600,0.0001600,0,4.5880000,0.0620000,0.0620000,0,7442.9702150,0.3699950,0.3699950,0,18.0499990,0.2430830,0.2430830,0,878.8673710,,,,1388.6749270,,,,8.2822200,0.006,0.006,0,131.9620000,0.7600000,0.7600000,0,6084.7998050,35.2000010,35.2000010,0,4.0100000,0.3100000,0.3100000,0,1.9000000,0.0200000,0.0200000,0,2019-01-16 19:24:28,2020-09-03 12:00:23
417.01,339733013,FP,07h23m24.43s,110.8518020,-58d41m48.26s,-58.6967380,-32.1940000,0.039,0.039,0,6.3800000,0.033,0.033,0,2458328.3763430,0.004360,0.004360,0,5.6214500,0.0003500,0.0003500,0,2.1920000,0.3240000,0.3240000,0,670.0390010,1.4773900,1.4773900,0,3.6098400,0.2830190,0.2830190,0,125.0100020,,,,931.0000000,,,,10.0793000,0.006,0.006,0,186.8070000,0.6790000,0.6790000,0,5834.2001950,179.5000000,179.5000000,0,4.2400000,0.1100000,0.1100000,0,1.2700000,0.0800000,0.0800000,0,2019-01-16 19:24:28,2019-12-17 10:00:02
418.01,178284730,KP,04h01m32.53s,60.3855390,-20d27m03.6s,-20.4509990,-18.6650000,0.051,0.051,0,20.2760000,0.052,0.052,0,2458412.6972660,0.000139,0.000139,0,2.2359820,0.0000100,0.0000100,0,1.5227770,0.0076370,0.0076370,0,19230.6132810,131.1338200,131.1338200,0,13.8847010,0.0805840,0.0805840,0,496.4660640,,,,1203.9047850,,,,10.3074000,0.006,0.006,0,117.5980000,0.5975000,0.5975000,0,5260.0000000,,,0,4.5136300,,,0,0.8700000,,,0,2019-01-16 19:24:28,2019-12-17 10:00:02
419.01,279251651,FP,06h56m36.95s,104.1539580,-59d10m52.71s,-59.1813090,-150.8790000,0.050,0.050,0,454.2890000,0.060,0.060,0,2458354.4666750,0.001430,0.001430,0,0.4038700,0.0000100,0.0000100,0,1.0220000,0.0960000,0.0960000,0,684.3480220,0.7352060,0.7352060,0,,,,0,710.6083980,,,,1316.8227540,,,,10.5886000,0.007,0.007,0,42.7600000,0.0498500,0.0498500,0,4119.1000980,188.6999970,188.6999970,0,4.7300000,0.0700000,0.0700000,0,,,,0,2019-01-16 19:24:28,2019-12-17 10:00:02
420.01,408159788,FP,05h13m47.45s,78.4477020,+07d03m21.03s,7.0558420,43.0910000,0.064,0.064,0,-51.3120000,0.053,0.053,0,2458439.8132320,0.009640,0.009640,0,2.3006700,0.0013900,0.0013900,0,2.5790000,0.4810000,0.4810000,0,573.1630250,2.2941500,2.2941500,0,2.0217400,0.3778940,0.3778940,0,1122.2900390,,,,1612.0000000,,,,10.6152000,0.006,0.006,0,145.4070000,0.8770000,0.8770000,0,5747.2998050,518.7999880,518.7999880,0,4.5700000,0.3100000,0.3100000,0,0.7700000,0.1400000,0.1400000,0,2019-01-31 16:53:31,2019-12-17 10:00:02
421.01,94986319,,05h27m24.79s,81.8532820,-14d16m36.26s,-14.2767400,-35.6870000,0.046,0.046,0,50.4500000,0.064,0.064,0,2458440.1311040,0.000789,0.000789,0,16.0689180,0.0004220,0.0004220,0,2.6826810,0.0699540,0.0699540,0,2958.6513670,60.0187300,60.0187300,0,6.4450670,6.4476380,6.4476380,0,74.8248750,,,,750.1208500,,,,9.2711000,0.006,0.006,0,74.7969000,0.2035000,0.2035000,0,5718.0000000,189.0000000,189.0000000,0,4.3565800,2.0036700,2.0036700,0,1.1096600,1.1096600,1.1096600,0,2019-01-31 16:53:30,2019-12-17 10:00:02
422.01,117979455,,04h47m12.67s,71.8027960,-17d15m12.12s,-17.2533670,-79.9950000,0.040,0.040,0,-68.1980000,0.050,0.050,0,2458438.2978300,0.001920,0.001920,0,0.6332200,0.0000700,0.0000700,0,0.5760000,0.1510000,0.1510000,0,830.0000000,16.2524000,16.2524000,0,4.9873400,0.6418020,0.6418020,0,899.0350000,,,,1525.0000000,,,,8.9600000,0.006,0.006,0,124.5040000,0.5945000,0.5945000,0,5999.0000000,127.0000000,127.0000000,0,4.2200000,0.0800000,0.0800000,0,1.3500000,0.0600000,0.0600000,0,2019-01-31 16:53:31,2020-05-20 16:00:02
423.01,43647325,KP,05h04m19.65s,76.0818910,-06d13m47.21s,-6.2297800,20.6640000,0.064,0.064,0,10.8220000,0.056,0.056,0,2458440.1231500,0.000230,0.000230,0,3.1616400,0.0000600,0.0000600,0,3.0670000,0.0420000,0.0420000,0,19320.0000000,0.5805720,0.5805720,0,15.4909000,0.7554220,0.7554220,0,728.6140000,,,,1447.0000000,,,,10.4408000,0.006,0.006,0,202.2180000,1.6835000,1.6835000,0,6072.0000000,125.1000000,125.1000000,0,4.4100000,0.0800000,0.0800000,0,1.1000000,0.0500000,0.0500000,0,2019-01-31 16:53:31,2020-05-20 16:00:02
424.01,117979694,,04h47m41.11s,71.9212740,-17d44m42.01s,-17.7450040,-13.7620000,0.036,0.036,0,19.5670000,0.044,0.044,0,2458438.7210100,0.003170,0.003170,0,0.9911400,0.0002400,0.0002400,0,1.6230000,0.2440000,0.2440000,0,760.0000000,1.4948500,1.4948500,0,2.1212000,0.1637480,0.1637480,0,1463.2000000,,,,1723.0000000,,,,10.5094000,0.006,0.006,0,103.6900000,0.3405000,0.3405000,0,5059.0000000,122.9000000,122.9000000,0,4.6100000,0.0900000,0.0900000,0,0.7500000,0.0500000,0.0500000,0,2019-01-31 16:53:30,2020-05-20 16:00:02
425.01,169532369,FP,05h12m23.73s,78.0988770,-13d36m20.29s,-13.6056350,0.2460000,0.042,0.042,0,-4.7600000,0.047,0.047,0,2458440.3114010,0.001260,0.001260,0,3.6036400,0.0003200,0.0003200,0,3.7280000,0.4700000,0.4700000,0,6281.3198240,3.0994600,3.0994600,0,14.1007000,0.7234620,0.7234620,0,2312.6999510,,,,1931.0000000,,,,11.5781000,0.010,0.010,0,631.3850000,11.4895000,11.4895000,0,6896.7001950,160.0000000,160.0000000,0,4.1700000,1.7800000,1.7800000,0,1.6200000,0.0700000,0.0700000,0,2019-01-31 16:53:30,2019-12-17 10:00:02
426.01,189013224,,05h16m24.53s,79.1021930,-15d30m36.87s,-15.5102420,5.4560000,0.052,0.052,0,-25.5890000,0.062,0.062,0,2458438.5290500,0.006300,0.006300,0,1.3208000,0.0006100,0.0006100,0,1.5980000,0.3120000,0.3120000,0,460.0000000,1.6983600,1.6983600,0,2.2150600,0.1758010,0.1758010,0,1289.2300000,,,,1669.0000000,,,,9.5968900,0.006,0.006,0,113.5900000,0.4250000,0.4250000,0,5731.0000000,123.9000000,123.9000000,0,4.4600000,0.0700000,0.0700000,0,0.9900000,0.0500000,0.0500000,0,2019-01-31 16:53:30,2020-05-20 16:00:02
427.01,70914192,FP,04h18m37.7s,64.6570830,-17d25m11.4s,-17.4198330,5.7730000,0.038,0.038,0,4.4410000,0.038,0.038,0,2458438.3276370,0.000300,0.000300,0,0.6095200,0.0000100,0.0000100,0,1.0230000,0.0230000,0.0230000,0,27296.3007810,1264.9000240,1264.9000240,0,19.7423990,4.2619200,4.2619200,0,6081.2998050,,,,2460.0000000,,,,10.3610000,0.006,0.006,0,151.0540000,0.6340000,0.6340000,0,5271.7001950,43.7000010,43.7000010,0,4.3400000,0.3600000,0.3600000,0,1.0900000,0.0200000,0.0200000,0,2019-01-31 16:53:30,2019-12-17 10:00:02
428.01,117979850,FP,04h47m14.38s,71.8099270,-17d14m55.01s,-17.2486130,-85.4710000,0.047,0.047,0,-66.4760000,0.061,0.061,0,2458438.2957760,0.001920,0.001920,0,0.6332400,0.0000900,0.0000900,0,0.4620000,0.1060000,0.1060000,0,457.0740050,3.2715200,3.2715200,0,5.6505200,0.4983350,0.4983350,0,475.6560060,,,,1301.0000000,,,,7.8282900,0.006,0.006,0,121.8880000,0.6630000,0.6630000,0,5713.0000000,70.1999970,70.1999970,0,3.6700000,0.2700000,0.2700000,0,2.4000000,0.0600000,0.0600000,0,2019-01-31 16:53:30,2020-03-04 12:58:47
429.01,259592689,,04h51m54.55s,72.9773080,-53d49m46.65s,-53.8296260,49.8610000,0.044,0.044,0,223.7130000,0.054,0.054,0,2458395.2295800,0.020020,0.020020,0,14.8042000,0.0064300,0.0064300,0,9.5280000,0.5390000,0.5390000,0,8910.0000000,2.4101300,2.4101300,0,9.1039700,0.5400750,0.5400750,0,239.3420000,,,,1095.0000000,,,,10.1672000,0.006,0.006,0,120.2180000,0.3105000,0.3105000,0,5216.0000000,125.5000000,125.5000000,0,4.4300000,0.0800000,0.0800000,0,0.9500000,0.0500000,0.0500000,0,2019-01-31 16:53:30,2020-05-20 16:00:02
430.01,459942762,FP,04h01m06.83s,60.2784390,+04d32m27.12s,4.5408680,40.5550000,0.081,0.081,0,-62.9900000,0.064,0.064,0,2458438.8376460,0.001720,0.001720,0,0.5864400,0.0000600,0.0000600,0,1.4410000,0.1570000,0.1570000,0,443.2810060,0.5934250,0.5934250,0,2.3127600,0.1037770,0.1037770,0,6607.5000000,,,,2511.0000000,,,,8.2482000,0.006,0.006,0,66.5727000,0.1975500,0.1975500,0,5997.7001950,78.3000030,78.3000030,0,,,,0,1.0000000,0.0300000,0.0300000,0,2019-01-31 16:53:31,2019-12-17 10:00:02
431.01,31374837,,05h33m04.62s,83.2692500,-26d43m25.93s,-26.7238700,16.8040000,0.039,0.039,0,150.7660000,0.048,0.048,0,2458440.6313800,0.000960,0.000960,0,12.4594100,0.0008000,0.0008000,0,3.3530000,0.4650000,0.4650000,0,2190.0000000,1.1123600,1.1123600,0,3.6183100,0.2300950,0.2300950,0,55.4302000,,,,760.0000000,,,,8.1705000,0.006,0.006,0,32.5686000,0.0311500,0.0311500,0,4891.0000000,111.8000000,111.8000000,0,4.6200000,0.0800000,0.0800000,0,0.7300000,0.0400000,0.0400000,0,2019-01-31 16:53:30,2020-05-20 16:00:02
431.02,31374837,,05h33m04.62s,83.2692500,-26d43m25.93s,-26.7238700,16.8040000,0.039,0.039,0,150.7660000,0.048,0.048,0,2458438.3797610,0.000492,0.000492,0,0.4900580,0.0000100,0.0000100,0,1.0931980,0.0596350,0.0596350,0,312.5185550,11.3659350,11.3659350,0,1.4194940,0.6970350,0.6970350,0,3120.3286130,,,,1906.2060550,,,,8.1705000,0.006,0.006,0,32.5686000,0.0311500,0.0311500,0,4771.0000000,107.5000000,107.5000000,0,4.4100000,0.2200000,0.2200000,0,0.8024930,0.0903010,0.0903010,0,2019-02-26 17:36:46,2020-02-18 12:00:20
432.01,38686737,FP,03h51m27.76s,57.8656640,-10d36m50.68s,-10.6140780,-3.3560000,0.051,0.051,0,-2.7980000,0.043,0.043,0,2458439.9796140,0.000870,0.000870,0,2.2470400,0.0001400,0.0001400,0,2.7130000,0.0650000,0.0650000,0,18890.4003910,3.6820200,3.6820200,0,18.1798990,0.6560110,0.6560110,0,1793.2600100,,,,1812.0000000,,,,12.6038000,0.006,0.006,0,746.6460000,22.9490000,22.9490000,0,6846.0000000,114.5000000,114.5000000,0,4.2300000,,,0,1.2000000,0.0400000,0.0400000,0,2019-01-31 16:53:30,2019-12-17 10:00:02
433.01,188989177,,05h15m06.82s,78.7783960,-15d06m01.67s,-15.1004640,-2.2430000,0.061,0.061,0,-1.8010000,0.068,0.068,0,2458438.2991600,0.000450,0.000450,0,1.1740900,0.0000400,0.0000400,0,1.7010000,0.0470000,0.0470000,0,3680.0000000,704.6050000,704.6050000,0,49.6799000,10.8637000,10.8637000,0,34547.8000000,,,,3798.0000000,,,,9.1414000,0.008,0.008,0,547.1260000,12.5735000,12.5735000,0,8242.0000000,134.5000000,134.5000000,0,3.6100000,0.0700000,0.0700000,0,3.6700000,0.1300000,0.1300000,0,2019-01-31 16:53:31,2020-05-20 16:00:02
